sample,Test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier
5,100,0.2,0.2,0.37,0.17,0.77,SMM
6,100,0.2,0.2,0.31,0.11,0.89,CC
6,100,0.2,0.2,0.23,0.03,0.93,ACC
6,100,0.2,0.2,0.37,0.17,0.83,PCC
6,100,0.2,0.2,0.3,0.1,0.9,PACC
6,100,0.2,0.2,0.21,0.01,0.95,X
6,100,0.2,0.2,0.23,0.03,0.93,MAX
6,100,0.2,0.2,0.24,0.04,0.93,T50
6,100,0.2,0.2,0.22,0.02,0.95,MS
6,100,0.2,0.2,0.24,0.04,0.93,HDy
6,100,0.2,0.2,0.25,0.05,0.92,DyS
6,100,0.2,0.2,0.22,0.02,0.94,SORD
6,100,0.2,0.2,0.31,0.11,0.89,SMM
7,100,0.2,0.2,0.35,0.15,0.83,CC
7,100,0.2,0.2,0.28,0.08,0.88,ACC
7,100,0.2,0.2,0.39,0.19,0.8,PCC
7,100,0.2,0.2,0.32,0.12,0.85,PACC
7,100,0.2,0.2,0.23,0.03,0.9,X
7,100,0.2,0.2,0.24,0.04,0.88,MAX
7,100,0.2,0.2,0.14,0.06,0.89,T50
7,100,0.2,0.2,0.25,0.05,0.9,MS
7,100,0.2,0.2,0.13,0.07,0.89,HDy
7,100,0.2,0.2,0.15,0.05,0.91,DyS
7,100,0.2,0.2,0.23,0.03,0.88,SORD
7,100,0.2,0.2,0.33,0.13,0.85,SMM
8,100,0.2,0.2,0.32,0.12,0.86,CC
8,100,0.2,0.2,0.24,0.04,0.9,ACC
8,100,0.2,0.2,0.37,0.17,0.82,PCC
8,100,0.2,0.2,0.3,0.1,0.85,PACC
8,100,0.2,0.2,0.19,0.01,0.94,X
8,100,0.2,0.2,0.2,0.0,0.94,MAX
8,100,0.2,0.2,0.25,0.05,0.88,T50
8,100,0.2,0.2,0.21,0.01,0.92,MS
8,100,0.2,0.2,0.2,0.0,0.94,HDy
8,100,0.2,0.2,0.23,0.03,0.91,DyS
8,100,0.2,0.2,0.22,0.02,0.92,SORD
8,100,0.2,0.2,0.31,0.11,0.86,SMM
9,100,0.2,0.2,0.28,0.08,0.9,CC
9,100,0.2,0.2,0.19,0.01,0.93,ACC
9,100,0.2,0.2,0.37,0.17,0.8,PCC
9,100,0.2,0.2,0.31,0.11,0.87,PACC
9,100,0.2,0.2,0.17,0.03,0.95,X
9,100,0.2,0.2,0.18,0.02,0.95,MAX
9,100,0.2,0.2,0.25,0.05,0.91,T50
9,100,0.2,0.2,0.21,0.01,0.92,MS
9,100,0.2,0.2,0.21,0.01,0.92,HDy
9,100,0.2,0.2,0.21,0.01,0.94,DyS
9,100,0.2,0.2,0.2,0.0,0.92,SORD
9,100,0.2,0.2,0.31,0.11,0.87,SMM
10,100,0.2,0.2,0.32,0.12,0.88,CC
10,100,0.2,0.2,0.24,0.04,0.91,ACC
10,100,0.2,0.2,0.37,0.17,0.84,PCC
10,100,0.2,0.2,0.3,0.1,0.89,PACC
10,100,0.2,0.2,0.21,0.01,0.91,X
10,100,0.2,0.2,0.24,0.04,0.89,MAX
10,100,0.2,0.2,0.22,0.02,0.91,T50
10,100,0.2,0.2,0.2,0.0,0.92,MS
10,100,0.2,0.2,0.18,0.02,0.92,HDy
10,100,0.2,0.2,0.2,0.0,0.92,DyS
10,100,0.2,0.2,0.2,0.0,0.92,SORD
10,100,0.2,0.2,0.3,0.1,0.89,SMM
1,100,0.25,0.25,0.37,0.12,0.82,CC
1,100,0.25,0.25,0.3,0.05,0.86,ACC
1,100,0.25,0.25,0.42,0.17,0.82,PCC
1,100,0.25,0.25,0.36,0.11,0.82,PACC
1,100,0.25,0.25,0.27,0.02,0.87,X
1,100,0.25,0.25,0.3,0.05,0.86,MAX
1,100,0.25,0.25,0.29,0.04,0.86,T50
1,100,0.25,0.25,0.3,0.05,0.87,MS
1,100,0.25,0.25,0.25,0.0,0.9,HDy
1,100,0.25,0.25,0.28,0.03,0.87,DyS
1,100,0.25,0.25,0.29,0.04,0.86,SORD
1,100,0.25,0.25,0.37,0.12,0.82,SMM
2,100,0.25,0.25,0.41,0.16,0.84,CC
2,100,0.25,0.25,0.35,0.1,0.88,ACC
2,100,0.25,0.25,0.42,0.17,0.84,PCC
2,100,0.25,0.25,0.36,0.11,0.88,PACC
2,100,0.25,0.25,0.31,0.06,0.89,X
2,100,0.25,0.25,0.32,0.07,0.88,MAX
2,100,0.25,0.25,0.29,0.04,0.89,T50
2,100,0.25,0.25,0.28,0.03,0.9,MS
2,100,0.25,0.25,0.32,0.07,0.89,HDy
2,100,0.25,0.25,0.3,0.05,0.89,DyS
2,100,0.25,0.25,0.28,0.03,0.9,SORD
2,100,0.25,0.25,0.37,0.12,0.88,SMM
3,100,0.25,0.25,0.38,0.13,0.87,CC
3,100,0.25,0.25,0.31,0.06,0.9,ACC
3,100,0.25,0.25,0.4,0.15,0.85,PCC
3,100,0.25,0.25,0.34,0.09,0.89,PACC
3,100,0.25,0.25,0.29,0.04,0.91,X
3,100,0.25,0.25,0.3,0.05,0.9,MAX
3,100,0.25,0.25,0.27,0.02,0.91,T50
3,100,0.25,0.25,0.26,0.01,0.93,MS
3,100,0.25,0.25,0.29,0.04,0.91,HDy
3,100,0.25,0.25,0.29,0.04,0.9,DyS
3,100,0.25,0.25,0.26,0.01,0.93,SORD
3,100,0.25,0.25,0.34,0.09,0.89,SMM
4,100,0.25,0.25,0.37,0.12,0.86,CC
4,100,0.25,0.25,0.3,0.05,0.93,ACC
4,100,0.25,0.25,0.43,0.18,0.83,PCC
4,100,0.25,0.25,0.37,0.12,0.86,PACC
4,100,0.25,0.25,0.32,0.07,0.91,X
4,100,0.25,0.25,0.32,0.07,0.91,MAX
4,100,0.25,0.25,0.33,0.08,0.89,T50
4,100,0.25,0.25,0.3,0.05,0.93,MS
4,100,0.25,0.25,0.33,0.08,0.9,HDy
4,100,0.25,0.25,0.33,0.08,0.89,DyS
4,100,0.25,0.25,0.3,0.05,0.93,SORD
4,100,0.25,0.25,0.38,0.13,0.86,SMM
5,100,0.25,0.25,0.37,0.12,0.88,CC
5,100,0.25,0.25,0.3,0.05,0.92,ACC
5,100,0.25,0.25,0.4,0.15,0.84,PCC
5,100,0.25,0.25,0.34,0.09,0.91,PACC
5,100,0.25,0.25,0.24,0.01,0.94,X
5,100,0.25,0.25,0.29,0.04,0.95,MAX
5,100,0.25,0.25,0.27,0.02,0.96,T50
5,100,0.25,0.25,0.26,0.01,0.95,MS
5,100,0.25,0.25,0.22,0.03,0.93,HDy
5,100,0.25,0.25,0.24,0.01,0.96,DyS
5,100,0.25,0.25,0.26,0.01,0.95,SORD
5,100,0.25,0.25,0.35,0.1,0.91,SMM
6,100,0.25,0.25,0.31,0.06,0.9,CC
6,100,0.25,0.25,0.23,0.02,0.93,ACC
6,100,0.25,0.25,0.41,0.16,0.85,PCC
6,100,0.25,0.25,0.34,0.09,0.9,PACC
6,100,0.25,0.25,0.24,0.01,0.93,X
6,100,0.25,0.25,0.23,0.02,0.93,MAX
6,100,0.25,0.25,0.27,0.02,0.92,T50
6,100,0.25,0.25,0.27,0.02,0.92,MS
6,100,0.25,0.25,0.26,0.01,0.93,HDy
6,100,0.25,0.25,0.27,0.02,0.92,DyS
6,100,0.25,0.25,0.26,0.01,0.93,SORD
6,100,0.25,0.25,0.35,0.1,0.9,SMM
7,100,0.25,0.25,0.37,0.12,0.84,CC
7,100,0.25,0.25,0.3,0.05,0.91,ACC
7,100,0.25,0.25,0.43,0.18,0.79,PCC
7,100,0.25,0.25,0.38,0.13,0.84,PACC
7,100,0.25,0.25,0.3,0.05,0.92,X
7,100,0.25,0.25,0.32,0.07,0.89,MAX
7,100,0.25,0.25,0.35,0.1,0.85,T50
7,100,0.25,0.25,0.31,0.06,0.91,MS
7,100,0.25,0.25,0.29,0.04,0.92,HDy
7,100,0.25,0.25,0.3,0.05,0.92,DyS
7,100,0.25,0.25,0.3,0.05,0.91,SORD
7,100,0.25,0.25,0.39,0.14,0.82,SMM
8,100,0.25,0.25,0.34,0.09,0.87,CC
8,100,0.25,0.25,0.27,0.02,0.9,ACC
8,100,0.25,0.25,0.38,0.13,0.84,PCC
8,100,0.25,0.25,0.32,0.07,0.86,PACC
8,100,0.25,0.25,0.23,0.02,0.93,X
8,100,0.25,0.25,0.25,0.0,0.93,MAX
8,100,0.25,0.25,0.24,0.01,0.93,T50
8,100,0.25,0.25,0.23,0.02,0.93,MS
8,100,0.25,0.25,0.21,0.04,0.93,HDy
8,100,0.25,0.25,0.21,0.04,0.93,DyS
8,100,0.25,0.25,0.23,0.02,0.93,SORD
8,100,0.25,0.25,0.33,0.08,0.86,SMM
9,100,0.25,0.25,0.35,0.1,0.86,CC
9,100,0.25,0.25,0.28,0.03,0.91,ACC
9,100,0.25,0.25,0.4,0.15,0.84,PCC
9,100,0.25,0.25,0.34,0.09,0.88,PACC
9,100,0.25,0.25,0.26,0.01,0.91,X
9,100,0.25,0.25,0.27,0.02,0.91,MAX
9,100,0.25,0.25,0.24,0.01,0.92,T50
9,100,0.25,0.25,0.25,0.0,0.91,MS
9,100,0.25,0.25,0.26,0.01,0.91,HDy
9,100,0.25,0.25,0.28,0.03,0.92,DyS
9,100,0.25,0.25,0.25,0.0,0.92,SORD
9,100,0.25,0.25,0.35,0.1,0.86,SMM
10,100,0.25,0.25,0.38,0.13,0.87,CC
10,100,0.25,0.25,0.31,0.06,0.9,ACC
10,100,0.25,0.25,0.41,0.16,0.85,PCC
10,100,0.25,0.25,0.35,0.1,0.9,PACC
10,100,0.25,0.25,0.3,0.05,0.92,X
10,100,0.25,0.25,0.31,0.06,0.9,MAX
10,100,0.25,0.25,0.27,0.02,0.92,T50
10,100,0.25,0.25,0.29,0.04,0.92,MS
10,100,0.25,0.25,0.23,0.02,0.96,HDy
10,100,0.25,0.25,0.25,0.0,0.93,DyS
10,100,0.25,0.25,0.27,0.02,0.92,SORD
10,100,0.25,0.25,0.36,0.11,0.9,SMM
1,100,0.3,0.3,0.4,0.1,0.88,CC
1,100,0.3,0.3,0.34,0.04,0.89,ACC
1,100,0.3,0.3,0.43,0.13,0.87,PCC
1,100,0.3,0.3,0.38,0.08,0.89,PACC
1,100,0.3,0.3,0.31,0.01,0.89,X
1,100,0.3,0.3,0.33,0.03,0.89,MAX
1,100,0.3,0.3,0.31,0.01,0.9,T50
1,100,0.3,0.3,0.32,0.02,0.9,MS
1,100,0.3,0.3,0.28,0.02,0.88,HDy
1,100,0.3,0.3,0.32,0.02,0.89,DyS
1,100,0.3,0.3,0.31,0.01,0.89,SORD
1,100,0.3,0.3,0.39,0.09,0.88,SMM
2,100,0.3,0.3,0.4,0.1,0.9,CC
2,100,0.3,0.3,0.34,0.04,0.94,ACC
2,100,0.3,0.3,0.45,0.15,0.85,PCC
2,100,0.3,0.3,0.4,0.1,0.9,PACC
2,100,0.3,0.3,0.32,0.02,0.94,X
2,100,0.3,0.3,0.35,0.05,0.94,MAX
2,100,0.3,0.3,0.43,0.13,0.86,T50
2,100,0.3,0.3,0.34,0.04,0.94,MS
2,100,0.3,0.3,0.34,0.04,0.94,HDy
2,100,0.3,0.3,0.35,0.05,0.93,DyS
2,100,0.3,0.3,0.33,0.03,0.93,SORD
2,100,0.3,0.3,0.41,0.11,0.88,SMM
3,100,0.3,0.3,0.37,0.07,0.91,CC
3,100,0.3,0.3,0.3,0.0,0.92,ACC
3,100,0.3,0.3,0.4,0.1,0.88,PCC
3,100,0.3,0.3,0.34,0.04,0.94,PACC
3,100,0.3,0.3,0.3,0.0,0.92,X
3,100,0.3,0.3,0.3,0.0,0.92,MAX
3,100,0.3,0.3,0.35,0.05,0.92,T50
3,100,0.3,0.3,0.27,0.03,0.9,MS
3,100,0.3,0.3,0.29,0.01,0.92,HDy
3,100,0.3,0.3,0.29,0.01,0.92,DyS
3,100,0.3,0.3,0.27,0.03,0.91,SORD
3,100,0.3,0.3,0.35,0.05,0.92,SMM
4,100,0.3,0.3,0.39,0.09,0.89,CC
4,100,0.3,0.3,0.33,0.03,0.94,ACC
4,100,0.3,0.3,0.43,0.13,0.88,PCC
4,100,0.3,0.3,0.37,0.07,0.9,PACC
4,100,0.3,0.3,0.31,0.01,0.96,X
4,100,0.3,0.3,0.31,0.01,0.96,MAX
4,100,0.3,0.3,0.31,0.01,0.94,T50
4,100,0.3,0.3,0.31,0.01,0.96,MS
4,100,0.3,0.3,0.35,0.05,0.91,HDy
4,100,0.3,0.3,0.33,0.03,0.92,DyS
4,100,0.3,0.3,0.3,0.0,0.96,SORD
4,100,0.3,0.3,0.38,0.08,0.9,SMM
5,100,0.3,0.3,0.42,0.12,0.86,CC
5,100,0.3,0.3,0.36,0.06,0.89,ACC
5,100,0.3,0.3,0.47,0.17,0.81,PCC
5,100,0.3,0.3,0.42,0.12,0.86,PACC
5,100,0.3,0.3,0.36,0.06,0.9,X
5,100,0.3,0.3,0.35,0.05,0.91,MAX
5,100,0.3,0.3,0.37,0.07,0.89,T50
5,100,0.3,0.3,0.37,0.07,0.89,MS
5,100,0.3,0.3,0.37,0.07,0.89,HDy
5,100,0.3,0.3,0.39,0.09,0.88,DyS
5,100,0.3,0.3,0.36,0.06,0.9,SORD
5,100,0.3,0.3,0.43,0.13,0.85,SMM
6,100,0.3,0.3,0.41,0.11,0.87,CC
6,100,0.3,0.3,0.35,0.05,0.87,ACC
6,100,0.3,0.3,0.44,0.14,0.84,PCC
6,100,0.3,0.3,0.38,0.08,0.89,PACC
6,100,0.3,0.3,0.33,0.03,0.89,X
6,100,0.3,0.3,0.36,0.06,0.87,MAX
6,100,0.3,0.3,0.33,0.03,0.89,T50
6,100,0.3,0.3,0.32,0.02,0.9,MS
6,100,0.3,0.3,0.31,0.01,0.91,HDy
6,100,0.3,0.3,0.34,0.04,0.87,DyS
6,100,0.3,0.3,0.31,0.01,0.91,SORD
6,100,0.3,0.3,0.39,0.09,0.89,SMM
7,100,0.3,0.3,0.41,0.11,0.89,CC
7,100,0.3,0.3,0.35,0.05,0.89,ACC
7,100,0.3,0.3,0.41,0.11,0.89,PCC
7,100,0.3,0.3,0.35,0.05,0.89,PACC
7,100,0.3,0.3,0.35,0.05,0.89,X
7,100,0.3,0.3,0.35,0.05,0.89,MAX
7,100,0.3,0.3,0.31,0.01,0.91,T50
7,100,0.3,0.3,0.28,0.02,0.9,MS
7,100,0.3,0.3,0.29,0.01,0.9,HDy
7,100,0.3,0.3,0.34,0.04,0.89,DyS
7,100,0.3,0.3,0.29,0.01,0.9,SORD
7,100,0.3,0.3,0.36,0.06,0.91,SMM
8,100,0.3,0.3,0.38,0.08,0.9,CC
8,100,0.3,0.3,0.31,0.01,0.91,ACC
8,100,0.3,0.3,0.43,0.13,0.88,PCC
8,100,0.3,0.3,0.37,0.07,0.92,PACC
8,100,0.3,0.3,0.31,0.01,0.92,X
8,100,0.3,0.3,0.32,0.02,0.91,MAX
8,100,0.3,0.3,0.33,0.03,0.91,T50
8,100,0.3,0.3,0.3,0.0,0.92,MS
8,100,0.3,0.3,0.29,0.01,0.94,HDy
8,100,0.3,0.3,0.3,0.0,0.92,DyS
8,100,0.3,0.3,0.3,0.0,0.92,SORD
8,100,0.3,0.3,0.38,0.08,0.9,SMM
9,100,0.3,0.3,0.41,0.11,0.89,CC
9,100,0.3,0.3,0.35,0.05,0.88,ACC
9,100,0.3,0.3,0.44,0.14,0.86,PCC
9,100,0.3,0.3,0.38,0.08,0.88,PACC
9,100,0.3,0.3,0.35,0.05,0.88,X
9,100,0.3,0.3,0.35,0.05,0.88,MAX
9,100,0.3,0.3,0.31,0.01,0.86,T50
9,100,0.3,0.3,0.32,0.02,0.86,MS
9,100,0.3,0.3,0.35,0.05,0.88,HDy
9,100,0.3,0.3,0.35,0.05,0.88,DyS
9,100,0.3,0.3,0.32,0.02,0.86,SORD
9,100,0.3,0.3,0.39,0.09,0.89,SMM
10,100,0.3,0.3,0.37,0.07,0.93,CC
10,100,0.3,0.3,0.3,0.0,0.95,ACC
10,100,0.3,0.3,0.41,0.11,0.88,PCC
10,100,0.3,0.3,0.35,0.05,0.95,PACC
10,100,0.3,0.3,0.31,0.01,0.95,X
10,100,0.3,0.3,0.3,0.0,0.95,MAX
10,100,0.3,0.3,0.33,0.03,0.95,T50
10,100,0.3,0.3,0.3,0.0,0.95,MS
10,100,0.3,0.3,0.28,0.02,0.95,HDy
10,100,0.3,0.3,0.31,0.01,0.95,DyS
10,100,0.3,0.3,0.3,0.0,0.94,SORD
10,100,0.3,0.3,0.36,0.06,0.93,SMM
1,100,0.35,0.35,0.47,0.12,0.86,CC
1,100,0.35,0.35,0.42,0.07,0.86,ACC
1,100,0.35,0.35,0.47,0.12,0.86,PCC
1,100,0.35,0.35,0.42,0.07,0.87,PACC
1,100,0.35,0.35,0.4,0.05,0.87,X
1,100,0.35,0.35,0.42,0.07,0.87,MAX
1,100,0.35,0.35,0.27,0.08,0.88,T50
1,100,0.35,0.35,0.38,0.03,0.86,MS
1,100,0.35,0.35,0.36,0.01,0.87,HDy
1,100,0.35,0.35,0.37,0.02,0.88,DyS
1,100,0.35,0.35,0.38,0.03,0.87,SORD
1,100,0.35,0.35,0.43,0.08,0.86,SMM
2,100,0.35,0.35,0.48,0.13,0.87,CC
2,100,0.35,0.35,0.43,0.08,0.89,ACC
2,100,0.35,0.35,0.49,0.14,0.86,PCC
2,100,0.35,0.35,0.45,0.1,0.89,PACC
2,100,0.35,0.35,0.42,0.07,0.9,X
2,100,0.35,0.35,0.43,0.08,0.9,MAX
2,100,0.35,0.35,0.43,0.08,0.89,T50
2,100,0.35,0.35,0.42,0.07,0.9,MS
2,100,0.35,0.35,0.42,0.07,0.89,HDy
2,100,0.35,0.35,0.44,0.09,0.89,DyS
2,100,0.35,0.35,0.41,0.06,0.9,SORD
2,100,0.35,0.35,0.46,0.11,0.88,SMM
3,100,0.35,0.35,0.38,0.03,0.95,CC
3,100,0.35,0.35,0.31,0.04,0.93,ACC
3,100,0.35,0.35,0.43,0.08,0.9,PCC
3,100,0.35,0.35,0.38,0.03,0.95,PACC
3,100,0.35,0.35,0.31,0.04,0.92,X
3,100,0.35,0.35,0.32,0.03,0.93,MAX
3,100,0.35,0.35,0.35,0.0,0.94,T50
3,100,0.35,0.35,0.33,0.02,0.93,MS
3,100,0.35,0.35,0.3,0.05,0.91,HDy
3,100,0.35,0.35,0.33,0.02,0.93,DyS
3,100,0.35,0.35,0.32,0.03,0.93,SORD
3,100,0.35,0.35,0.39,0.04,0.95,SMM
4,100,0.35,0.35,0.38,0.03,0.87,CC
4,100,0.35,0.35,0.31,0.04,0.89,ACC
4,100,0.35,0.35,0.43,0.08,0.85,PCC
4,100,0.35,0.35,0.37,0.02,0.87,PACC
4,100,0.35,0.35,0.29,0.06,0.88,X
4,100,0.35,0.35,0.32,0.03,0.89,MAX
4,100,0.35,0.35,0.33,0.02,0.89,T50
4,100,0.35,0.35,0.31,0.04,0.87,MS
4,100,0.35,0.35,0.31,0.04,0.88,HDy
4,100,0.35,0.35,0.32,0.03,0.89,DyS
4,100,0.35,0.35,0.31,0.04,0.88,SORD
4,100,0.35,0.35,0.39,0.04,0.87,SMM
5,100,0.35,0.35,0.4,0.05,0.91,CC
5,100,0.35,0.35,0.34,0.01,0.92,ACC
5,100,0.35,0.35,0.44,0.09,0.88,PCC
5,100,0.35,0.35,0.39,0.04,0.91,PACC
5,100,0.35,0.35,0.33,0.02,0.92,X
5,100,0.35,0.35,0.37,0.02,0.93,MAX
5,100,0.35,0.35,0.35,0.0,0.92,T50
5,100,0.35,0.35,0.33,0.02,0.92,MS
5,100,0.35,0.35,0.31,0.04,0.9,HDy
5,100,0.35,0.35,0.34,0.01,0.92,DyS
5,100,0.35,0.35,0.33,0.02,0.92,SORD
5,100,0.35,0.35,0.4,0.05,0.91,SMM
6,100,0.35,0.35,0.43,0.08,0.9,CC
6,100,0.35,0.35,0.37,0.02,0.9,ACC
6,100,0.35,0.35,0.42,0.07,0.9,PCC
6,100,0.35,0.35,0.36,0.01,0.89,PACC
6,100,0.35,0.35,0.37,0.02,0.89,X
6,100,0.35,0.35,0.37,0.02,0.89,MAX
6,100,0.35,0.35,0.29,0.06,0.87,T50
6,100,0.35,0.35,0.28,0.07,0.86,MS
6,100,0.35,0.35,0.31,0.04,0.88,HDy
6,100,0.35,0.35,0.33,0.02,0.89,DyS
6,100,0.35,0.35,0.27,0.08,0.86,SORD
6,100,0.35,0.35,0.37,0.02,0.9,SMM
7,100,0.35,0.35,0.47,0.12,0.88,CC
7,100,0.35,0.35,0.42,0.07,0.89,ACC
7,100,0.35,0.35,0.48,0.13,0.86,PCC
7,100,0.35,0.35,0.44,0.09,0.9,PACC
7,100,0.35,0.35,0.4,0.05,0.89,X
7,100,0.35,0.35,0.4,0.05,0.89,MAX
7,100,0.35,0.35,0.43,0.08,0.9,T50
7,100,0.35,0.35,0.41,0.06,0.89,MS
7,100,0.35,0.35,0.39,0.04,0.9,HDy
7,100,0.35,0.35,0.4,0.05,0.89,DyS
7,100,0.35,0.35,0.4,0.05,0.89,SORD
7,100,0.35,0.35,0.45,0.1,0.9,SMM
8,100,0.35,0.35,0.43,0.08,0.88,CC
8,100,0.35,0.35,0.37,0.02,0.92,ACC
8,100,0.35,0.35,0.47,0.12,0.88,PCC
8,100,0.35,0.35,0.42,0.07,0.87,PACC
8,100,0.35,0.35,0.35,0.0,0.92,X
8,100,0.35,0.35,0.36,0.01,0.92,MAX
8,100,0.35,0.35,0.39,0.04,0.9,T50
8,100,0.35,0.35,0.37,0.02,0.92,MS
8,100,0.35,0.35,0.34,0.01,0.92,HDy
8,100,0.35,0.35,0.37,0.02,0.92,DyS
8,100,0.35,0.35,0.37,0.02,0.92,SORD
8,100,0.35,0.35,0.43,0.08,0.88,SMM
9,100,0.35,0.35,0.46,0.11,0.87,CC
9,100,0.35,0.35,0.41,0.06,0.9,ACC
9,100,0.35,0.35,0.45,0.1,0.87,PCC
9,100,0.35,0.35,0.4,0.05,0.91,PACC
9,100,0.35,0.35,0.38,0.03,0.91,X
9,100,0.35,0.35,0.4,0.05,0.9,MAX
9,100,0.35,0.35,0.31,0.04,0.9,T50
9,100,0.35,0.35,0.32,0.03,0.9,MS
9,100,0.35,0.35,0.36,0.01,0.93,HDy
9,100,0.35,0.35,0.37,0.02,0.93,DyS
9,100,0.35,0.35,0.33,0.02,0.9,SORD
9,100,0.35,0.35,0.41,0.06,0.9,SMM
10,100,0.35,0.35,0.49,0.14,0.86,CC
10,100,0.35,0.35,0.45,0.1,0.88,ACC
10,100,0.35,0.35,0.48,0.13,0.86,PCC
10,100,0.35,0.35,0.43,0.08,0.89,PACC
10,100,0.35,0.35,0.38,0.03,0.89,X
10,100,0.35,0.35,0.43,0.08,0.87,MAX
10,100,0.35,0.35,0.35,0.0,0.91,T50
10,100,0.35,0.35,0.39,0.04,0.9,MS
10,100,0.35,0.35,0.41,0.06,0.87,HDy
10,100,0.35,0.35,0.4,0.05,0.9,DyS
10,100,0.35,0.35,0.38,0.03,0.89,SORD
10,100,0.35,0.35,0.44,0.09,0.88,SMM
1,100,0.4,0.4,0.45,0.05,0.89,CC
1,100,0.4,0.4,0.4,0.0,0.89,ACC
1,100,0.4,0.4,0.48,0.08,0.88,PCC
1,100,0.4,0.4,0.43,0.03,0.88,PACC
1,100,0.4,0.4,0.39,0.01,0.89,X
1,100,0.4,0.4,0.4,0.0,0.89,MAX
1,100,0.4,0.4,0.39,0.01,0.89,T50
1,100,0.4,0.4,0.39,0.01,0.89,MS
1,100,0.4,0.4,0.38,0.02,0.88,HDy
1,100,0.4,0.4,0.41,0.01,0.89,DyS
1,100,0.4,0.4,0.39,0.01,0.89,SORD
1,100,0.4,0.4,0.44,0.04,0.89,SMM
2,100,0.4,0.4,0.53,0.13,0.83,CC
2,100,0.4,0.4,0.49,0.09,0.87,ACC
2,100,0.4,0.4,0.5,0.1,0.86,PCC
2,100,0.4,0.4,0.46,0.06,0.86,PACC
2,100,0.4,0.4,0.45,0.05,0.86,X
2,100,0.4,0.4,0.48,0.08,0.88,MAX
2,100,0.4,0.4,0.43,0.03,0.85,T50
2,100,0.4,0.4,0.43,0.03,0.85,MS
2,100,0.4,0.4,0.49,0.09,0.87,HDy
2,100,0.4,0.4,0.48,0.08,0.88,DyS
2,100,0.4,0.4,0.43,0.03,0.85,SORD
2,100,0.4,0.4,0.48,0.08,0.88,SMM
3,100,0.4,0.4,0.49,0.09,0.89,CC
3,100,0.4,0.4,0.45,0.05,0.9,ACC
3,100,0.4,0.4,0.49,0.09,0.89,PCC
3,100,0.4,0.4,0.45,0.05,0.89,PACC
3,100,0.4,0.4,0.42,0.02,0.89,X
3,100,0.4,0.4,0.42,0.02,0.89,MAX
3,100,0.4,0.4,0.37,0.03,0.87,T50
3,100,0.4,0.4,0.42,0.02,0.89,MS
3,100,0.4,0.4,0.43,0.03,0.89,HDy
3,100,0.4,0.4,0.44,0.04,0.9,DyS
3,100,0.4,0.4,0.42,0.02,0.9,SORD
3,100,0.4,0.4,0.47,0.07,0.89,SMM
4,100,0.4,0.4,0.42,0.02,0.9,CC
4,100,0.4,0.4,0.36,0.04,0.91,ACC
4,100,0.4,0.4,0.47,0.07,0.86,PCC
4,100,0.4,0.4,0.43,0.03,0.9,PACC
4,100,0.4,0.4,0.37,0.03,0.91,X
4,100,0.4,0.4,0.38,0.02,0.92,MAX
4,100,0.4,0.4,0.45,0.05,0.88,T50
4,100,0.4,0.4,0.38,0.02,0.92,MS
4,100,0.4,0.4,0.38,0.02,0.92,HDy
4,100,0.4,0.4,0.4,0.0,0.92,DyS
4,100,0.4,0.4,0.37,0.03,0.91,SORD
4,100,0.4,0.4,0.44,0.04,0.9,SMM
5,100,0.4,0.4,0.46,0.06,0.9,CC
5,100,0.4,0.4,0.41,0.01,0.91,ACC
5,100,0.4,0.4,0.49,0.09,0.89,PCC
5,100,0.4,0.4,0.44,0.04,0.91,PACC
5,100,0.4,0.4,0.42,0.02,0.9,X
5,100,0.4,0.4,0.42,0.02,0.9,MAX
5,100,0.4,0.4,0.39,0.01,0.91,T50
5,100,0.4,0.4,0.41,0.01,0.9,MS
5,100,0.4,0.4,0.39,0.01,0.91,HDy
5,100,0.4,0.4,0.43,0.03,0.91,DyS
5,100,0.4,0.4,0.4,0.0,0.91,SORD
5,100,0.4,0.4,0.46,0.06,0.9,SMM
6,100,0.4,0.4,0.4,0.0,0.9,CC
6,100,0.4,0.4,0.34,0.06,0.89,ACC
6,100,0.4,0.4,0.44,0.04,0.93,PCC
6,100,0.4,0.4,0.39,0.01,0.91,PACC
6,100,0.4,0.4,0.35,0.05,0.89,X
6,100,0.4,0.4,0.35,0.05,0.89,MAX
6,100,0.4,0.4,0.37,0.03,0.91,T50
6,100,0.4,0.4,0.33,0.07,0.89,MS
6,100,0.4,0.4,0.36,0.04,0.9,HDy
6,100,0.4,0.4,0.35,0.05,0.89,DyS
6,100,0.4,0.4,0.34,0.06,0.89,SORD
6,100,0.4,0.4,0.4,0.0,0.9,SMM
7,100,0.4,0.4,0.46,0.06,0.92,CC
7,100,0.4,0.4,0.41,0.01,0.92,ACC
7,100,0.4,0.4,0.47,0.07,0.93,PCC
7,100,0.4,0.4,0.42,0.02,0.93,PACC
7,100,0.4,0.4,0.42,0.02,0.93,X
7,100,0.4,0.4,0.43,0.03,0.93,MAX
7,100,0.4,0.4,0.37,0.03,0.89,T50
7,100,0.4,0.4,0.38,0.02,0.89,MS
7,100,0.4,0.4,0.42,0.02,0.92,HDy
7,100,0.4,0.4,0.42,0.02,0.93,DyS
7,100,0.4,0.4,0.38,0.02,0.9,SORD
7,100,0.4,0.4,0.44,0.04,0.92,SMM
8,100,0.4,0.4,0.46,0.06,0.92,CC
